date,sales
08-05-20,0.2
08-05-20,0.4
08-05-20,0.2
08-05-20,0.7
08-05-20,0.3
08-05-20, -   
08-05-20,0.1
08-05-20,0.2
08-05-20,0.2
08-05-20,0.1
08-05-20,0.3
08-05-20,0.1
08-05-20,0.2
08-05-20,1.2
08-05-20,1.1
08-05-20,0.4
08-05-20,0.2
08-05-20,0.2
08-05-20,0.1
08-05-20, -   
08-05-20,0.2
08-05-20,0.3
08-05-20,0.1
08-05-20,1.4
09-05-20,1.3
09-05-20,0
09-05-20,0.6
09-05-20,0.2
09-05-20,1.1
09-05-20,0.2
09-05-20,0.2
09-05-20,0.1
09-05-20,0.8
09-05-20,0.1
09-05-20,0.2
11-05-20,0.2
11-05-20, -   
11-05-20,0.3
11-05-20,0.3
11-05-20,0.3
11-05-20,0.9
11-05-20,0.2
11-05-20,0.7
11-05-20,1.4
11-05-20,0.7
11-05-20,0.3
11-05-20,0.1
11-05-20,0.3
11-05-20,0.1
11-05-20,0.2
11-05-20,0.4
11-05-20,0.1
11-05-20,1.8
11-05-20,0.3
11-05-20,0.3
11-05-20,0.2
11-05-20,0.1
11-05-20,0.1
12-05-20,0.3
12-05-20,0.1
12-05-20,0.1
12-05-20,2
12-05-20,0.3
12-05-20,0.6
12-05-20,0.5
12-05-20,0.1
12-05-20,0.3
12-05-20,0.1
12-05-20,1.3
12-05-20,0.1
12-05-20,0.4
13-05-20,0.3
13-05-20,0.3
13-05-20,0.4
13-05-20,0.3
13-05-20,0.2
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.1
13-05-20,0.3
13-05-20,0.3
13-05-20, -   
13-05-20,0.3
13-05-20,0.1
13-05-20,0.3
13-05-20,0.5
13-05-20,0.2
13-05-20,0.1
13-05-20,0.1
13-05-20,0.1
13-05-20,0.1
13-05-20,0.8
13-05-20,0.3
13-05-20,0.3
13-05-20,2.5
13-05-20,0.3
13-05-20,0.2
13-05-20,1.7
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.1
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.1
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
13-05-20,0.3
14-05-20,0.4
14-05-20,0.3
14-05-20,0.5
14-05-20,0.2
14-05-20,0.1
14-05-20,0.3
14-05-20,0.7
14-05-20,0.3
14-05-20,0.8
14-05-20,0.5
14-05-20,0.2
14-05-20,0.1
15-05-20, -   
15-05-20,0.1
15-05-20,0.1
15-05-20,0.7
15-05-20,0.3
15-05-20,0.2
15-05-20,0.2
15-05-20,0.4
15-05-20,0.8
15-05-20,0.5
15-05-20,0.1
15-05-20,0.1
15-05-20,0.2
15-05-20,0.3
15-05-20,0.1
15-05-20,0.2
15-05-20,0.2
16-05-20,0
16-05-20,0.1
16-05-20,0.1
16-05-20,0.8
16-05-20,0.1
16-05-20,0.2
16-05-20,0.7
16-05-20,0.5
16-05-20,0.1
16-05-20,0.3
16-05-20,0.3
18-05-20, -   
18-05-20,0.4
18-05-20,0.5
18-05-20,0.4
18-05-20,1.5
18-05-20,0.3
18-05-20,1.2
18-05-20,0.3
18-05-20,0.8
18-05-20,2.8
18-05-20,0.1
18-05-20,0.1
18-05-20,0.9
19-05-20,0
19-05-20,0.1
19-05-20,0.9
19-05-20,1.3
19-05-20,0.8
19-05-20,0.2
19-05-20,0.5
19-05-20,0.3
19-05-20,0.2
20-05-20,0.1
20-05-20,0.1
20-05-20,1.3
20-05-20,0.8
20-05-20,0.2
20-05-20,0.1
20-05-20,0.3
20-05-20,0.3
20-05-20,0.1
20-05-20,1.2
20-05-20,0.1
20-05-20,0.3
20-05-20,0.1
20-05-20,0.2
20-05-20,0.3
20-05-20,0.1
20-05-20,0.5
20-05-20,2
20-05-20,0.3
20-05-20,0.1
20-05-20,0.2
21-05-20,0.3
21-05-20,0.2
21-05-20,0.1
21-05-20,0.8
21-05-20,0.7
21-05-20,0.3
21-05-20,1
21-05-20,0.8
21-05-20,0.3
21-05-20, -   
21-05-20,1
22-05-20,0.2
22-05-20,0.1
22-05-20,1.3
22-05-20,0.2
22-05-20,0.1
22-05-20, -   
22-05-20,0.1
22-05-20, -   
22-05-20,0.1
22-05-20,0.2
22-05-20,0.1
22-05-20,0.2
22-05-20,0.1
22-05-20,0.8
22-05-20,0.5
22-05-20,0.1
22-05-20,0.4
22-05-20,0.4
22-05-20,0.2
22-05-20,0.2
22-05-20,0.8
22-05-20,0.1
22-05-20,0.1
22-05-20,0.2
23-05-20,0.2
23-05-20,1.1
23-05-20,0.1
23-05-20,0.7
23-05-20,0.7
23-05-20,0.8
24-05-20,0
25-05-20,0.3
25-05-20,0.1
25-05-20,0.1
25-05-20,0.4
25-05-20,0.8
25-05-20,1.6
25-05-20,0.1
25-05-20,0.1
25-05-20,0.1
25-05-20,0
25-05-20,0.1
25-05-20,2.8
25-05-20,0.8
25-05-20,0.7
25-05-20,0.7
25-05-20,0.1
25-05-20,0.3
26-05-20,0.4
26-05-20,0.2
26-05-20,1.6
26-05-20,0.8
26-05-20, -   
26-05-20,0.1
26-05-20,1.1
26-05-20,0.1
26-05-20,0.1
26-05-20,0.1
26-05-20,0.2
26-05-20,1
26-05-20, -   
26-05-20,0.5
27-05-20,0
27-05-20,0.8
27-05-20,0.1
27-05-20,0.4
27-05-20,0.7
27-05-20, -   
27-05-20,0.1
27-05-20,0.1
27-05-20,1.3
27-05-20,0.6
27-05-20,0.1
27-05-20,0.1
27-05-20,0.3
27-05-20,0.2
27-05-20,0.1
27-05-20,0.1
28-05-20,0.3
28-05-20,0
28-05-20,0.4
28-05-20,0.3
28-05-20,0.2
28-05-20,1
28-05-20,0.3
28-05-20,0.5
28-05-20,0.1
28-05-20,0.3
28-05-20,0.4
28-05-20,0.1
28-05-20,0.1
28-05-20,0.1
29-05-20,0.1
29-05-20,0.1
29-05-20,0.3
29-05-20,0.3
29-05-20,0.5
29-05-20,0.1
29-05-20,0.2
29-05-20,0.2
29-05-20,0.4
29-05-20,0.8
29-05-20,0.1
30-05-20,0.9
30-05-20,0.1
30-05-20,0.1
30-05-20,0.2
30-05-20,0.4
30-05-20,0.6
30-05-20,0.1
30-05-20,0.1
30-05-20,0.1
30-05-20,0.1
30-05-20,0.5
30-05-20,0.3
30-05-20,0.1
30-05-20,0.1
30-05-20,0.6
30-05-20,0.1
30-05-20,0.1
01-06-20,0.7
01-06-20,0.3
01-06-20,0.9
01-06-20,0.1
01-06-20,1.4
02-06-20,0.1
02-06-20,0.7
02-06-20,0.1
02-06-20,1.2
02-06-20,0.1
02-06-20,0.4
02-06-20,1.5
02-06-20,0.1
02-06-20,0.1
02-06-20,0.2
02-06-20,0.1
02-06-20,0.8
02-06-20,0.1
02-06-20,0.7
02-06-20,0.2
03-06-20,0.1
03-06-20,0.1
03-06-20,0.1
03-06-20,0.1
03-06-20,0.2
03-06-20,0.5
03-06-20,0.7
03-06-20,0.1
03-06-20,0.6
03-06-20,0.1
03-06-20,0
03-06-20,0.8
03-06-20,1
03-06-20,0.3
03-06-20,0.3
03-06-20,0.5
03-06-20,0.3
03-06-20,0.2
03-06-20,0.3
03-06-20,0.5
03-06-20,0.1
03-06-20,0.1
03-06-20,0.1
03-06-20,0.2
04-06-20,0.4
04-06-20,0.3
04-06-20,0.1
04-06-20,0.2
04-06-20, -   
04-06-20,0.2
04-06-20,1.2
04-06-20,0.1
04-06-20,0.3
04-06-20,0.3
04-06-20,0.9
04-06-20,0.1
04-06-20,0.4
04-06-20,0.3
04-06-20,0.8
05-06-20, -   
05-06-20,0.1
05-06-20,0.1
05-06-20,1.1
05-06-20,0.9
05-06-20, -   
05-06-20,0.1
05-06-20,0.2
05-06-20,0.1
05-06-20,0.1
05-06-20,0.4
05-06-20,0.2
05-06-20,0.1
05-06-20,0.1
05-06-20,0.1
05-06-20,0.1
05-06-20, -   
05-06-20,0.1
05-06-20,0.1
05-06-20,0.1
05-06-20,0.4
05-06-20,0.8
05-06-20,0.9
05-06-20,0.1
05-06-20,0.1
05-06-20,0.2
05-06-20,0.2
05-06-20,0.4
06-06-20,0
06-06-20,0.3
06-06-20,0.1
06-06-20,0.3
06-06-20,0.9
06-06-20,1.3
06-06-20,0.2
06-06-20,0.1
06-06-20,0.2
06-06-20,0.5
06-06-20,1.3
06-06-20,0.2
07-06-20,0
08-06-20,0.1
08-06-20,0.3
08-06-20,0.2
08-06-20,0.5
08-06-20,0.1
08-06-20,0.1
08-06-20,1.1
08-06-20,0.1
08-06-20,0.1
08-06-20,0.2
08-06-20,0.9
08-06-20,0.3
08-06-20,0.3
08-06-20,0.1
08-06-20,0.1
08-06-20,0.2
08-06-20,1.1
08-06-20,0.8
08-06-20,0.3
08-06-20,0.2
08-06-20,0.1
08-06-20,0.8
08-06-20,1.3
08-06-20,3
09-06-20, -   
09-06-20,0.3
09-06-20,0.1
09-06-20,0.2
09-06-20,0.2
09-06-20,0.7
09-06-20,0
09-06-20,0.5
09-06-20,0.1
09-06-20,0.1
09-06-20,1.5
09-06-20,0.5
09-06-20,0.2
09-06-20,0.1
09-06-20,0.3
10-06-20,0.1
10-06-20,1.1
10-06-20,0.1
10-06-20,0.1
10-06-20, -   
10-06-20,0
10-06-20,0.2
10-06-20,0.8
10-06-20,0.8
10-06-20,1.3
10-06-20,0.1
10-06-20,0.1
10-06-20,1.9
10-06-20,0.3
10-06-20,0.1
10-06-20,0.2
10-06-20,0.1
10-06-20,0.2
11-06-20,1
11-06-20,0.3
11-06-20,0.5
11-06-20,0.8
11-06-20,0.2
11-06-20,0.3
11-06-20,0.1
11-06-20,0.1
11-06-20,0.2
11-06-20,0.3
11-06-20,0.8
12-06-20,0
12-06-20,0.3
12-06-20,0.3
12-06-20,0.1
12-06-20,0.1
12-06-20,0.2
12-06-20,0.1
12-06-20,0.2
12-06-20,0.1
12-06-20,0.1
12-06-20,0.2
12-06-20,0.8
12-06-20,0.1
12-06-20,0.2
12-06-20,0.2
12-06-20,0.2
12-06-20,0.2
12-06-20,0.1
12-06-20,0.1
12-06-20,0.1
12-06-20,0.2
12-06-20,0.4
13-06-20,0.1
13-06-20,0.2
13-06-20,0.1
13-06-20,0.1
13-06-20,0.2
13-06-20,0.2
13-06-20,0.2
13-06-20,0.1
13-06-20,0.8
13-06-20,0.2
13-06-20,2
13-06-20,0.1
13-06-20,0.3
13-06-20,1.1
13-06-20,0.1
13-06-20,0.2
15-06-20, -   
15-06-20,0.3
15-06-20,1.3
15-06-20,0.5
15-06-20,0.3
15-06-20,0.5
15-06-20,0.5
15-06-20,0.4
15-06-20,1.7
15-06-20,0.7
15-06-20,0.8
15-06-20,0.5
15-06-20,0.3
15-06-20,0.3
15-06-20,0.5
15-06-20,0.5
15-06-20,0.5
15-06-20,0.3
15-06-20,0.8
15-06-20,0.3
15-06-20,0.1
15-06-20,0.2
15-06-20,0.3
15-06-20,0.5
15-06-20,0.5
15-06-20,0.3
15-06-20,1
15-06-20,0.3
15-06-20,0.3
15-06-20,0.3
15-06-20,0.3
15-06-20,0.3
15-06-20,0.3
15-06-20,0.7
15-06-20,0.8
15-06-20,0.3
15-06-20,1.7
15-06-20,0.3
15-06-20,2.4
15-06-20,0.2
16-06-20,1.2
16-06-20,0.5
16-06-20,0.3
16-06-20,0.6
16-06-20,0.1
16-06-20,0.1
16-06-20,1.3
16-06-20,0.1
16-06-20, -   
16-06-20,0.2
16-06-20,0.1
16-06-20,0.5
16-06-20,1
16-06-20,0.4
16-06-20,0.2
16-06-20,0.1
16-06-20,0.3
17-06-20,0.2
17-06-20,0.1
17-06-20,0.1
17-06-20,0.3
17-06-20,0.1
17-06-20,0.1
17-06-20,0.3
17-06-20,0.4
17-06-20,0.2
17-06-20,0.7
17-06-20,0.3
17-06-20,0.2
17-06-20,1
17-06-20,0.3
17-06-20,0.9
17-06-20,0.1
17-06-20,0
17-06-20,0.2
18-06-20,0.3
18-06-20, -   
18-06-20,0.3
18-06-20,0.5
18-06-20,0.6
18-06-20,0.1
18-06-20,0.1
18-06-20,0.3
18-06-20,0.3
18-06-20,0.5
18-06-20,0.3
18-06-20,0.2
18-06-20,0.7
18-06-20,0.3
18-06-20,0.3
18-06-20,0.9
18-06-20,0.1
18-06-20,0.1
18-06-20,0.3
18-06-20,0.3
18-06-20,0.2
18-06-20, -   
19-06-20,0.3
19-06-20,0.1
19-06-20,0.1
19-06-20,0.3
19-06-20,0.8
19-06-20,0.1
19-06-20,0.2
19-06-20,0.3
19-06-20,0.3
19-06-20,0.1
19-06-20,0.1
19-06-20,0.1
19-06-20,0.8
19-06-20,0.2
19-06-20,0.1
19-06-20,0.6
19-06-20,0.1
19-06-20,0.1
19-06-20,0.1
20-06-20,0.1
20-06-20,0.1
20-06-20,0.8
20-06-20,0.2
20-06-20,0.2
20-06-20,1.2
20-06-20,0.1
20-06-20,0.3
20-06-20, -   
20-06-20,0.2
20-06-20,0.5
20-06-20,1
20-06-20,0.2
22-06-20, -   
22-06-20,0.8
22-06-20,2.1
22-06-20,1.3
22-06-20,2
22-06-20,0.8
22-06-20,0.9
22-06-20,0.4
22-06-20,0.7
22-06-20,0.1
22-06-20,0.3
22-06-20,0.1
23-06-20,0.2
23-06-20,0.8
23-06-20,0
23-06-20,0.9
23-06-20,0.3
23-06-20,0.4
23-06-20,0.1
23-06-20,2.1
23-06-20,0.2
23-06-20,0.1
23-06-20,0.1
23-06-20,0.3
23-06-20,0.3
23-06-20,0.1
23-06-20, -   
24-06-20,0.1
24-06-20,1.1
24-06-20,0.1
24-06-20,0.8
24-06-20,0.6
24-06-20,0.2
24-06-20,0.1
24-06-20,0.2
24-06-20,0.1
24-06-20,0.3
24-06-20,0.3
24-06-20,0.1
24-06-20,0.4
24-06-20,1.7
25-06-20,0.3
25-06-20,0.7
25-06-20,0.3
25-06-20,0.3
25-06-20,0.7
25-06-20,0.8
25-06-20,0.1
25-06-20,0.8
25-06-20,0.1
25-06-20,0.2
25-06-20,0.1
25-06-20,1.8
25-06-20,0.5
25-06-20, -   
25-06-20,0.1
26-06-20,0.1
26-06-20,0.2
26-06-20,0.2
26-06-20,0.1
26-06-20,0.6
26-06-20,0.1
26-06-20,0.1
26-06-20,0.3
26-06-20,0.1
26-06-20,0.1
26-06-20,0.5
26-06-20,0.9
26-06-20,0.2
26-06-20,0.2
26-06-20,0.3
26-06-20,0.2
26-06-20,1.4
26-06-20, -   
27-06-20,0.1
27-06-20,0.3
27-06-20,0.5
27-06-20,1.3
27-06-20,0.3
27-06-20,0.2
27-06-20,0.5
27-06-20,1.1
28-06-20,0
29-06-20,0.1
29-06-20,0.1
29-06-20,0.8
29-06-20, -   
29-06-20,0
29-06-20,0.1
29-06-20,0.1
29-06-20,0.1
29-06-20,0.1
29-06-20,0.2
29-06-20,0.1
29-06-20,0.1
29-06-20,0.7
29-06-20,0.2
29-06-20,2.2
29-06-20,1
29-06-20,0.1
29-06-20,0.1
29-06-20,0.1
29-06-20,0.1
29-06-20,0.2
29-06-20,0.2
29-06-20,0.2
29-06-20,0.1
29-06-20,0.2
29-06-20,0.2
30-06-20,0.3
30-06-20,0
30-06-20,0.2
30-06-20,1.3
30-06-20,1.2
30-06-20,0.3
30-06-20,0.2
30-06-20,0.7
30-06-20,0.1
30-06-20,0.3
30-06-20,0.7
30-06-20,0.3
30-06-20,0.7
30-06-20,0.5
30-06-20,0.1
30-06-20,0.6
30-06-20,0.2
30-06-20,0.4
30-06-20,0.2
30-06-20,0.1
30-06-20,0.1
30-06-20,1.3
01-07-20,0.2
01-07-20,0.3
01-07-20,1.4
01-07-20,0
01-07-20,0.1
01-07-20,0.2
01-07-20,0.2
02-07-20,0.1
02-07-20,0
02-07-20,0.1
02-07-20,0.5
02-07-20,0.2
02-07-20,1
02-07-20,0.1
02-07-20,0.1
02-07-20,0.4
02-07-20,1.6
02-07-20,0.2
02-07-20,0.3
02-07-20,0.2
02-07-20,0.1
02-07-20,0.1
02-07-20,0.1
02-07-20,0.2
02-07-20,0.1
02-07-20,0.8
02-07-20,0.1
02-07-20,0.2
02-07-20,0.2
02-07-20,0.3
02-07-20,0.1
02-07-20,0.3
02-07-20,0.9
03-07-20,0.1
03-07-20,0
03-07-20,0.2
03-07-20,0.4
03-07-20,1.2
03-07-20,0.1
03-07-20,0.1
03-07-20,0.2
03-07-20,0.3
03-07-20,0.3
03-07-20,0.1
03-07-20,0.2
03-07-20,1.3
03-07-20,0.1
03-07-20,1
04-07-20,0.1
04-07-20,0.3
04-07-20,0.4
04-07-20,0.7
04-07-20,0.3
04-07-20,1.2
04-07-20,0.8
05-07-20,0
06-07-20,1.3
06-07-20,0.8
06-07-20,0.1
06-07-20,0.6
06-07-20,0.7
06-07-20,0.2
06-07-20,0.2
06-07-20,0.1
06-07-20,0.2
06-07-20,0.3
06-07-20,0.3
06-07-20,0.1
06-07-20,0.2
06-07-20,1.8
07-07-20,0.6
07-07-20,0.1
07-07-20,0.1
07-07-20,2.2
07-07-20,0.7
07-07-20,0.1
07-07-20,0.1
07-07-20,1.3
07-07-20,0.9
07-07-20, -   
07-07-20,0.8
08-07-20,0.1
08-07-20,0.2
08-07-20,0.5
08-07-20,0.1
08-07-20,0
08-07-20,0.2
08-07-20,0.2
08-07-20,0.5
08-07-20,0.2
08-07-20,0.2
08-07-20,0.2
08-07-20,0.1
08-07-20,0.1
08-07-20,0.4
08-07-20,0.1
08-07-20,0.1
08-07-20,0.1
08-07-20,0.2
08-07-20,0.3
08-07-20,0.1
08-07-20,0.2
08-07-20,0.1
08-07-20,0.5
08-07-20,1.5
08-07-20,0.2
08-07-20,0.2
08-07-20,0.1
08-07-20,0.2
08-07-20,0.2
08-07-20,5.7
08-07-20,0.3
08-07-20,3.3
08-07-20,0.5
08-07-20,0.2
08-07-20,0.1
09-07-20,1
09-07-20,1.3
09-07-20,0.1
09-07-20,0.1
09-07-20,1
09-07-20,1.3
09-07-20,0.1
09-07-20,0.2
09-07-20,0
09-07-20,0.2
09-07-20,0.2
09-07-20,0.2
09-07-20,0.2
09-07-20,0.1
09-07-20,0.1
09-07-20,0.3
09-07-20,0.2
09-07-20,0.1
09-07-20,0.3
09-07-20,0.3
09-07-20,0.3
09-07-20,0.1
09-07-20,0.5
09-07-20,0.1
09-07-20, -   
09-07-20, -   
10-07-20,0.2
10-07-20,0.1
10-07-20,2.3
10-07-20, -   
10-07-20,0.1
10-07-20,0.8
10-07-20,0.3
10-07-20,0.1
10-07-20,0.4
10-07-20,0.7
10-07-20,0.5
10-07-20,0.1
10-07-20,0.1
10-07-20,0.2
10-07-20,0.1
10-07-20,0.1
10-07-20,0.4
10-07-20,0.3
10-07-20,0.2
10-07-20,0.1
10-07-20,0.2
10-07-20,1.1
10-07-20,0.1
10-07-20,0.3
10-07-20,0.1
10-07-20,0
10-07-20, -   
10-07-20, -   
11-07-20,0.8
11-07-20,0.1
11-07-20,1
11-07-20,0.1
11-07-20,0.2
11-07-20,0.1
11-07-20,0.4
11-07-20,0.1
11-07-20,1
11-07-20,0.1
12-07-20,0
13-07-20,0.1
13-07-20,0.1
13-07-20,0.2
13-07-20,1.3
13-07-20,0.1
13-07-20,1
13-07-20,3
13-07-20,0.5
13-07-20,0.6
13-07-20,0.1
13-07-20,1.4
13-07-20,0.2
13-07-20,0.2
13-07-20,0.3
14-07-20,0.5
14-07-20,0.4
14-07-20,0.2
14-07-20,0.1
14-07-20,0.7
14-07-20,0.2
14-07-20,0.8
14-07-20,0.7
14-07-20,0.5
14-07-20,0.3
14-07-20,0.1
14-07-20,0.1
14-07-20,0.1
14-07-20,0.4
14-07-20,0.1
14-07-20,1
14-07-20,0.1
14-07-20,1.6
14-07-20,0.1
15-07-20,0.2
15-07-20,0.3
15-07-20,0.1
15-07-20,0.1
15-07-20, -   
15-07-20, -   
15-07-20,1.7
15-07-20,0.3
15-07-20,0.1
15-07-20,0.2
15-07-20,0.1
15-07-20,0.2
15-07-20,0.1
15-07-20,0.2
15-07-20,0.1
15-07-20,0.1
15-07-20,0.1
15-07-20,1.8
15-07-20,0.2
15-07-20,0.4
15-07-20,0.2
15-07-20,0.1
15-07-20,0.1
16-07-20, -   
16-07-20,0.1
16-07-20,0.2
16-07-20,0
16-07-20,0.1
16-07-20,0.2
16-07-20,0.2
16-07-20,0.1
16-07-20,0.4
16-07-20,0.5
16-07-20,1.5
16-07-20,0.2
16-07-20,0.2
16-07-20,0.1
16-07-20,0.8
16-07-20,0.7
16-07-20, -   
16-07-20,0.3
16-07-20,0.1
16-07-20,0.2
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
17-07-20,0.2
17-07-20,0.1
17-07-20,0.2
17-07-20,0.4
17-07-20,0.2
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
17-07-20,0.7
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
17-07-20,0.1
18-07-20,0.1
18-07-20,0.1
18-07-20,0.1
18-07-20,1.3
18-07-20,0
18-07-20,0.1
18-07-20,0.1
18-07-20,0.4
18-07-20,0.2
18-07-20,0.1
18-07-20,0.3
18-07-20,0.1
18-07-20, -   
18-07-20,0.2
18-07-20,0.2
20-07-20,0
20-07-20,1
20-07-20,0.3
20-07-20, -   
20-07-20,0.8
20-07-20,8.6
20-07-20,0.1
20-07-20,1.2
20-07-20, -   
20-07-20,0.2
20-07-20, -   
20-07-20,1
20-07-20,1.1
21-07-20,0.1
21-07-20,0.9
21-07-20,0.1
21-07-20,1
21-07-20,0.3
21-07-20,0.4
21-07-20,0.1
21-07-20,0.7
21-07-20, -   
21-07-20,0.5
21-07-20,0.3
21-07-20,0.4
22-07-20,0.2
22-07-20,0.3
22-07-20,0.3
22-07-20,0.1
22-07-20,0.6
22-07-20,0.1
22-07-20,0.3
22-07-20,0.1
22-07-20,0.3
22-07-20,0.7
22-07-20,0.1
22-07-20,0.2
22-07-20, -   
22-07-20,1.7
22-07-20,0.2
22-07-20,0.3
22-07-20,0.3
22-07-20,0.1
22-07-20,0.5
22-07-20,0.2
22-07-20,0.3
22-07-20,0.8
22-07-20,0.1
22-07-20,0.8
22-07-20,0.1
22-07-20,0.3
22-07-20,0.1
22-07-20,0.3
22-07-20,0.2
22-07-20,0.3
22-07-20,0.3
22-07-20,0.3
23-07-20,0.2
23-07-20,0.1
23-07-20,0
23-07-20,0.1
23-07-20,0.8
23-07-20,0.1
23-07-20,0.2
23-07-20,0.2
23-07-20,0.2
23-07-20,0.2
23-07-20,0.2
23-07-20,0.3
23-07-20, -   
23-07-20,0.2
23-07-20,0.2
23-07-20,0.2
23-07-20,0.3
23-07-20,0.2
23-07-20,0.3
23-07-20,0.2
23-07-20,0.1
23-07-20,0.3
23-07-20,1.3
23-07-20,0.1
23-07-20,0.2
23-07-20,0.2
23-07-20,0.1
23-07-20,0.7
23-07-20,0.1
23-07-20,0.2
23-07-20,0.8
24-07-20,0.2
24-07-20,0.8
24-07-20,0.1
24-07-20,0.8
24-07-20,0.1
24-07-20,0.1
24-07-20,0.2
24-07-20,0.1
24-07-20,0.1
24-07-20,0.1
24-07-20,1.1
24-07-20,0.1
24-07-20,0.1
24-07-20,0.2
25-07-20,1.8
25-07-20,0.8
25-07-20,0.1
25-07-20,0.1
25-07-20,0.1
25-07-20,0.7
25-07-20,0.1
25-07-20,0.2
25-07-20, -   
25-07-20,0.3
25-07-20,0.1
25-07-20,1.7
25-07-20,0.3
25-07-20,0.1
25-07-20,0.1
25-07-20,0.8
25-07-20,0.1
25-07-20,0.1
27-07-20,0.1
27-07-20,0.8
27-07-20,0.3
27-07-20,0.9
27-07-20,0.1
27-07-20,0.1
27-07-20,0.1
27-07-20,0.1
27-07-20,0.2
27-07-20,0.1
27-07-20,0.2
27-07-20,0.2
27-07-20,0.9
27-07-20,0.8
28-07-20,1.9
28-07-20,0
28-07-20,0.4
28-07-20,4.4
28-07-20,3.3
28-07-20,0.6
28-07-20,0.2
29-07-20,0.2
29-07-20,0.1
29-07-20,0.1
29-07-20,0.1
29-07-20,0.2
29-07-20,0.1
29-07-20,0.1
29-07-20,0.3
29-07-20,2.9
29-07-20,0.3
29-07-20,0.1
29-07-20,0.3
29-07-20,0.1
29-07-20,0.4
29-07-20,0.3
29-07-20,0.2
29-07-20,0.2
29-07-20,0.2
29-07-20,0.3
29-07-20,0.3
29-07-20,0.4
29-07-20,0.1
29-07-20,0.4
29-07-20,0.2
29-07-20,0.1
29-07-20,0.3
29-07-20,0.5
29-07-20,0.1
29-07-20,0.1
29-07-20,0.7
29-07-20,1.1
29-07-20,0.2
29-07-20,1.3
29-07-20,1.5
29-07-20,1.6
29-07-20,1.5
30-07-20,0.8
30-07-20,0.6
30-07-20,1.4
30-07-20,0.4
30-07-20,0.4
30-07-20, -   
30-07-20,2
30-07-20,0.4
30-07-20,0.8
30-07-20,0.2
30-07-20,0.2
30-07-20,0.1
30-07-20,0.2
30-07-20,0.1
30-07-20,0.1
30-07-20,1
30-07-20,0.1
30-07-20,0.4
30-07-20,2
30-07-20,0
30-07-20,1.5
30-07-20,0.1
31-07-20,0.7
31-07-20,0.1
31-07-20,0.9
31-07-20,0.4
31-07-20,0.4
31-07-20,1
31-07-20,1.7
31-07-20,0.8
31-07-20,0.8
31-07-20,4.2
31-07-20,0.7
31-07-20,0.8
31-07-20,0.1
31-07-20,0.1
31-07-20,2
31-07-20,0.4
31-07-20,0.2
31-07-20,0
31-07-20,1.3
31-07-20,0.1
31-07-20,0.1
31-07-20,0.2
31-07-20,0.1
01-08-20,1.3
02-08-20,0.1
03-08-20,0.1
03-08-20,0.1
03-08-20,0.1
03-08-20,0.1
03-08-20,0.1
03-08-20,0.1
03-08-20,0
03-08-20,0.2
03-08-20,0.1
03-08-20,0.1
03-08-20,0.3
03-08-20,1.4
03-08-20,0.4
03-08-20,0.2
03-08-20,0.2
03-08-20,0.2
03-08-20, -   
03-08-20,0.2
03-08-20, -   
03-08-20,0.2
03-08-20,0.1
03-08-20,0.3
03-08-20,1
03-08-20,1.2
03-08-20, -   
03-08-20,0.2
03-08-20,0.1
03-08-20,0.3
03-08-20,0.1
03-08-20,0.2
03-08-20,0.1
03-08-20,1.1
03-08-20,0.1
03-08-20,0.3
03-08-20,0.4
04-08-20,3.4
04-08-20,0.1
04-08-20,0.8
04-08-20, -   
04-08-20,0.8
04-08-20,0
04-08-20,1.3
04-08-20,0.3
04-08-20,0.1
04-08-20, -   
04-08-20,0.8
04-08-20,0.2
04-08-20,2.3
04-08-20,0.2
04-08-20,0.1
04-08-20, -   
04-08-20,0.5
04-08-20,0.4
04-08-20,0.9
04-08-20,0.3
04-08-20,2.1
04-08-20,0.3
05-08-20,1.4
05-08-20,1.3
05-08-20, -   
05-08-20,0.2
05-08-20,0.4
05-08-20,0.1
05-08-20,0.1
05-08-20,0.8
05-08-20,0.2
05-08-20,0.1
05-08-20,1.7
05-08-20,0.1
05-08-20,0.1
05-08-20,2
05-08-20,0.3
05-08-20,0.2
05-08-20,0.2
05-08-20,0.1
05-08-20,0.5
05-08-20,0
05-08-20,0.2
05-08-20,0.1
05-08-20,0.2
05-08-20,0.8
05-08-20,0.3
05-08-20,0.2
05-08-20,0.1
05-08-20, -   
05-08-20,0.5
05-08-20,0.1
05-08-20,0.1
05-08-20,0.1
05-08-20, -   
05-08-20, -   
05-08-20,0.2
06-08-20,0.4
06-08-20,0
06-08-20,0.8
06-08-20,1.7
06-08-20,0.3
06-08-20,0.3
06-08-20,0.3
06-08-20,0.3
06-08-20,0.2
06-08-20,2.9
06-08-20,0.2
06-08-20,0.1
06-08-20,0.2
